1.88,7.12E-17,-0.38129154,5.08E-18,1.081311398,-7.70E-17,-0.403926695,-3.51E-17
1.89,7.14E-17,-0.382121794,4.99E-18,1.08516104,-7.74E-17,-0.40537276,-3.50E-17
1.9,7.11E-17,-0.382939534,5.19E-18,1.088991854,-7.72E-17,-0.406812518,-3.53E-17
1.91,7.14E-17,-0.383744835,5.05E-18,1.092803996,-7.77E-17,-0.408246051,-3.51E-17
1.92,7.16E-17,-0.38453777,4.97E-18,1.096597617,-7.81E-17,-0.409673438,-3.50E-17
1.93,7.17E-17,-0.385318409,4.93E-18,1.100372867,-7.84E-17,-0.411094757,-3.50E-17
1.94,7.17E-17,-0.386086823,4.93E-18,1.104129893,-7.86E-17,-0.412510085,-3.51E-17
1.95,7.18E-17,-0.38684308,4.93E-18,1.10786884,-7.88E-17,-0.413919497,-3.51E-17
1.96,7.19E-17,-0.387587247,4.92E-18,1.111589847,-7.90E-17,-0.415323067,-3.51E-17
1.97,7.20E-17,-0.388319391,4.82E-18,1.115293056,-7.94E-17,-0.416720869,-3.50E-17
1.98,7.22E-17,-0.389039577,4.78E-18,1.118978601,-7.97E-17,-0.418112973,-3.50E-17
1.99,7.21E-17,-0.389747867,4.83E-18,1.122646619,-7.98E-17,-0.419499451,-3.51E-17
2,7.24E-17,-0.390444326,4.69E-18,1.12629724,-8.03E-17,-0.420880372,-3.49E-17
2.01,7.21E-17,-0.391129014,4.89E-18,1.129930595,-8.01E-17,-0.422255804,-3.53E-17
2.02,7.25E-17,-0.39180199,4.69E-18,1.133546812,-8.08E-17,-0.423625815,-3.50E-17
2.03,7.25E-17,-0.392463316,4.67E-18,1.137146014,-8.10E-17,-0.42499047,-3.50E-17
2.04,7.26E-17,-0.393113048,4.68E-18,1.140728326,-8.11E-17,-0.426349834,-3.51E-17
2.05,7.27E-17,-0.393751244,4.63E-18,1.14429387,-8.15E-17,-0.427703972,-3.50E-17
2.06,7.29E-17,-0.394377959,4.49E-18,1.147842763,-8.20E-17,-0.429052947,-3.49E-17
2.07,7.31E-17,-0.39499325,4.39E-18,1.151375123,-8.24E-17,-0.43039682,-3.47E-17
2.08,7.31E-17,-0.395597169,4.43E-18,1.154891065,-8.25E-17,-0.431735653,-3.48E-17
2.09,7.34E-17,-0.39618977,4.30E-18,1.158390703,-8.30E-17,-0.433069505,-3.47E-17
2.1,7.32E-17,-0.396771105,4.44E-18,1.161874147,-8.29E-17,-0.434398435,-3.49E-17
2.11,7.31E-17,-0.397341225,4.56E-18,1.165341508,-8.29E-17,-0.435722502,-3.52E-17
2.12,7.32E-17,-0.397900181,4.47E-18,1.168792892,-8.33E-17,-0.437041764,-3.51E-17
2.13,7.31E-17,-0.398448022,4.58E-18,1.172228407,-8.32E-17,-0.438356275,-3.53E-17
2.14,7.30E-17,-0.398984797,4.68E-18,1.175648155,-8.33E-17,-0.439666093,-3.56E-17
2.15,7.32E-17,-0.399510554,4.57E-18,1.17905224,-8.37E-17,-0.440971271,-3.54E-17
2.16,7.34E-17,-0.400025338,4.44E-18,1.182440762,-8.42E-17,-0.442271863,-3.53E-17
2.17,7.33E-17,-0.400529198,4.56E-18,1.185813821,-8.41E-17,-0.443567922,-3.55E-17
2.18,7.35E-17,-0.401022177,4.44E-18,1.189171514,-8.46E-17,-0.444859501,-3.53E-17
2.19,7.36E-17,-0.401504321,4.43E-18,1.192513936,-8.48E-17,-0.44614665,-3.54E-17
2.2,7.37E-17,-0.401975673,4.36E-18,1.195841183,-8.51E-17,-0.447429421,-3.53E-17
2.21,7.37E-17,-0.402436276,4.43E-18,1.199153348,-8.52E-17,-0.448707862,-3.54E-17
2.22,7.37E-17,-0.402886173,4.46E-18,1.202450521,-8.53E-17,-0.449982024,-3.55E-17
2.23,7.35E-17,-0.403325405,4.59E-18,1.205732794,-8.53E-17,-0.451251954,-3.58E-17
2.24,7.36E-17,-0.403754014,4.54E-18,1.209000253,-8.56E-17,-0.4525177,-3.58E-17
2.25,7.36E-17,-0.404172039,4.62E-18,1.212252988,-8.56E-17,-0.453779309,-3.59E-17
2.26,7.39E-17,-0.40457952,4.42E-18,1.215491082,-8.63E-17,-0.455036827,-3.57E-17
2.27,7.37E-17,-0.404976496,4.55E-18,1.218714622,-8.62E-17,-0.4562903,-3.59E-17
2.28,7.36E-17,-0.405363005,4.68E-18,1.221923689,-8.61E-17,-0.457539771,-3.62E-17
2.29,7.37E-17,-0.405739085,4.60E-18,1.225118366,-8.65E-17,-0.458785286,-3.61E-17
